id,rel_image_path,rel_mask_path,split,dataset,dataset_format,crop_width,crop_height,iris_radius,pupil_radius,pupil_size,iris_size,iris_texture,lighting_skybox,skin_texture,head_pose
321,images/321.jpg,Masks/321.png,train,unity_eyes,unity_eyes_3c,238,134,41.93244934082031,20.966224670410156,0.3272707,0.9785956,eyeball_brown,st_lucia_interior_2k,m04_color,"(346.3028, 167.3644, 0.0000)"
322,images/322.jpg,Masks/322.png,train,unity_eyes,unity_eyes_3c,218,161,39.96808624267578,19.98404312133789,0.2445637,0.9181323,eyeball_grey,st_lucia_interior_2k,m15_color,"(18.3052, 203.1580, 0.0000)"
323,images/323.jpg,Masks/323.png,train,unity_eyes,unity_eyes_3c,231,145,42.97220230102539,6.445830345153809,-0.0724507,0.9978786,eyeball_brown,st_lucia_interior_2k,m01_color,"(350.8548, 145.1506, 0.0000)"
324,images/324.jpg,Masks/324.png,train,unity_eyes,unity_eyes_3c,208,161,36.247901916503906,5.437185287475586,-0.01139538,0.9157009,eyeball_brown,st_lucia_interior_2k,m01_color,"(16.7900, 207.0092, 0.0000)"
325,images/325.jpg,Masks/325.png,train,unity_eyes,unity_eyes_3c,237,158,43.26436233520508,19.411114271963882,0.04486629,0.9939017,eyeball_brown,st_lucia_interior_2k,m01_color,"(15.5464, 170.9095, 0.0000)"
326,images/326.jpg,Masks/326.png,train,unity_eyes,unity_eyes_3c,213,132,34.459014892578125,17.229507446289062,0.1118503,0.909383,eyeball_brown,st_lucia_interior_2k,m02_color,"(357.1868, 193.9062, 0.0000)"
327,images/327.jpg,Masks/327.png,train,unity_eyes,unity_eyes_3c,180,138,35.27430725097656,5.291146087646484,-0.03218948,0.9720958,eyeball_amber,st_lucia_interior_2k,f04_color,"(9.1153, 219.3081, 0.0000)"
328,images/328.jpg,Masks/328.png,train,unity_eyes,unity_eyes_3c,208,152,41.700958251953125,6.255143737792968,-0.09928086,0.9638557,eyeball_brown,st_lucia_interior_2k,m13_color,"(356.9353, 201.7301, 0.0000)"
329,images/329.jpg,Masks/329.png,train,unity_eyes,unity_eyes_3c,209,149,36.52056121826172,5.4780841827392575,-0.3619798,0.9220751,eyeball_brown,cabin_2k,m14_color,"(348.8229, 205.6670, 0.0000)"
33,images/33.jpg,Masks/33.png,train,unity_eyes,unity_eyes_3c,234,174,39.38774871826172,19.69387435913086,0.07772945,0.9622752,eyeball_green,courtyard_2k,m06_color,"(17.9087, 192.4995, 0.0000)"
330,images/330.jpg,Masks/330.png,train,unity_eyes,unity_eyes_3c,244,179,39.76860809326172,5.965291213989258,-0.07375195,0.9414731,eyeball_brown,cabin_2k,m11_color,"(356.8938, 177.8684, 0.0000)"
331,images/331.jpg,Masks/331.png,train,unity_eyes,unity_eyes_3c,233,165,41.793907165527344,20.896953582763672,0.2664194,0.9736371,eyeball_brown,cabin_2k,m02_color,"(357.6165, 192.2414, 0.0000)"
332,images/332.jpg,Masks/332.png,train,unity_eyes,unity_eyes_3c,248,164,38.135650634765625,5.720347595214844,-0.4677513,0.9289228,eyeball_brown,cabin_2k,m02_color,"(10.1895, 174.8318, 0.0000)"
333,images/333.jpg,Masks/333.png,train,unity_eyes,unity_eyes_3c,196,142,38.307777404785156,5.746166610717773,-0.3106169,0.9983845,eyeball_brown,cabin_2k,f02_color,"(14.8180, 208.5088, 0.0000)"
334,images/334.jpg,Masks/334.png,train,unity_eyes,unity_eyes_3c,238,163,42.69535446166992,21.34767723083496,0.2304271,0.9759933,eyeball_brown,cabin_2k,m14_color,"(18.1034, 159.3335, 0.0000)"
335,images/335.jpg,Masks/335.png,train,unity_eyes,unity_eyes_3c,215,152,39.311058044433594,5.896658706665039,-0.1405549,0.959651,eyeball_brown,cabin_2k,m07_color,"(16.6355, 201.0253, 0.0000)"
336,images/336.jpg,Masks/336.png,train,unity_eyes,unity_eyes_3c,232,153,42.615447998046875,6.392317199707031,-0.10743,0.990204,eyeball_brown,cabin_2k,f05_color,"(12.7117, 157.5981, 0.0000)"
337,images/337.jpg,Masks/337.png,train,unity_eyes,unity_eyes_3c,235,160,42.53257751464844,21.26628875732422,0.09753959,0.9790899,eyeball_brown,cabin_2k,m08_color,"(19.6540, 167.5907, 0.0000)"
338,images/338.jpg,Masks/338.png,train,unity_eyes,unity_eyes_3c,196,154,31.016250610351562,15.508125305175781,0.1065226,0.9784435,eyeball_brown,cabin_2k,f05_color,"(351.8206, 213.0543, 0.0000)"
339,images/339.jpg,Masks/339.png,train,unity_eyes,unity_eyes_3c,225,151,41.52899932861328,6.229349899291992,-0.06674789,0.9493067,eyeball_amber,cabin_2k,f04_color,"(342.1179, 191.9563, 0.0000)"
34,images/34.jpg,Masks/34.png,train,unity_eyes,unity_eyes_3c,219,134,41.32926559448242,20.66463279724121,0.1534158,0.95568,eyeball_amber,courtyard_2k,m10_color,"(340.4380, 191.9318, 0.0000)"
340,images/340.jpg,Masks/340.png,train,unity_eyes,unity_eyes_3c,236,137,39.74958801269531,19.874794006347656,0.2390723,0.9078015,eyeball_brown,cabin_2k,m08_color,"(344.0487, 165.1030, 0.0000)"
341,images/341.jpg,Masks/341.png,train,unity_eyes,unity_eyes_3c,232,129,34.877159118652344,5.231573867797851,-0.4041193,0.9497348,eyeball_brown,cabin_2k,m06_color,"(16.4027, 161.6985, 0.0000)"
342,images/342.jpg,Masks/342.png,train,unity_eyes,unity_eyes_3c,188,149,39.063514709472656,5.859527206420898,-0.06624343,0.9919732,eyeball_grey,cabin_2k,m06_color,"(19.1910, 213.3050, 0.0000)"
343,images/343.jpg,Masks/343.png,train,unity_eyes,unity_eyes_3c,235,151,34.05641174316406,5.108461761474609,-0.09262684,0.922587,eyeball_grey_1,cabin_2k,m11_color,"(8.1682, 151.9638, 0.0000)"
344,images/344.jpg,Masks/344.png,train,unity_eyes,unity_eyes_3c,235,145,39.157901763916016,19.578950881958008,0.3196319,0.9323908,eyeball_brown,cabin_2k,m07_color,"(5.9469, 159.6141, 0.0000)"
345,images/345.jpg,Masks/345.png,train,unity_eyes,unity_eyes_3c,223,150,40.681480407714844,6.102222061157226,-0.003363768,0.9838157,eyeball_brown,cabin_2k,m09_color,"(342.0616, 193.9784, 0.0000)"
346,images/346.jpg,Masks/346.png,train,unity_eyes,unity_eyes_3c,245,149,39.334442138671875,5.900166320800781,-0.2188547,0.914654,eyeball_brown,cabin_2k,m09_color,"(341.8256, 159.0263, 0.0000)"
347,images/347.jpg,Masks/347.png,train,unity_eyes,unity_eyes_3c,232,162,42.273582458496094,6.341037368774414,-0.2622925,0.970838,eyeball_brown,cabin_2k,f02_color,"(354.7279, 191.3911, 0.0000)"
348,images/348.jpg,Masks/348.png,train,unity_eyes,unity_eyes_3c,230,157,37.047752380371094,18.523876190185547,0.3285596,0.9094921,eyeball_grey,cabin_2k,m01_color,"(10.9342, 150.4635, 0.0000)"
349,images/349.jpg,Masks/349.png,train,unity_eyes,unity_eyes_3c,194,135,34.88043212890625,5.232064819335937,-0.1567411,0.9434184,eyeball_green,cabin_2k,m10_color,"(1.9398, 219.1748, 0.0000)"
35,images/35.jpg,Masks/35.png,train,unity_eyes,unity_eyes_3c,232,148,40.701942443847656,20.350971221923828,0.1193373,0.9364398,eyeball_brown,courtyard_2k,f01_color,"(346.2020, 180.0460, 0.0000)"
350,images/350.jpg,Masks/350.png,train,unity_eyes,unity_eyes_3c,215,135,41.495094299316406,6.224264144897461,-0.2866793,0.956037,eyeball_brown,cabin_2k,m05_color,"(344.1929, 198.5730, 0.0000)"
351,images/351.jpg,Masks/351.png,train,unity_eyes,unity_eyes_3c,192,162,38.94003677368164,19.47001838684082,0.2120815,0.9113308,eyeball_brown,cabin_2k,f02_color,"(358.3013, 216.7552, 0.0000)"
352,images/352.jpg,Masks/352.png,train,unity_eyes,unity_eyes_3c,240,134,37.1873779296875,18.59368896484375,0.1929392,0.9690324,eyeball_brown,cabin_2k,m12_color,"(13.3868, 175.0654, 0.0000)"
353,images/353.jpg,Masks/353.png,train,unity_eyes,unity_eyes_3c,238,175,41.990478515625,6.29857177734375,-0.194795,0.9932377,eyeball_green,cabin_2k,f03_color,"(4.3203, 176.9218, 0.0000)"
354,images/354.jpg,Masks/354.png,train,unity_eyes,unity_eyes_3c,227,170,37.79064178466797,5.668596267700195,-0.132453,0.9370244,eyeball_brown,cabin_2k,f02_color,"(1.9360, 149.0759, 0.0000)"
355,images/355.jpg,Masks/355.png,train,unity_eyes,unity_eyes_3c,208,150,36.04634475708008,18.02317237854004,0.09908576,0.9222991,eyeball_brown,cabin_2k,m06_color,"(347.1830, 202.3779, 0.0000)"
356,images/356.jpg,Masks/356.png,train,unity_eyes,unity_eyes_3c,221,143,41.07660675048828,6.161491012573242,-0.01564196,0.9884335,eyeball_green,cabin_2k,m05_color,"(0.7573, 154.3092, 0.0000)"
357,images/357.jpg,Masks/357.png,train,unity_eyes,unity_eyes_3c,241,152,39.81360626220703,19.906803131103516,0.2936705,0.9760163,eyeball_brown,cabin_2k,m07_color,"(359.7374, 178.0416, 0.0000)"
358,images/358.jpg,Masks/358.png,train,unity_eyes,unity_eyes_3c,193,127,37.895774841308594,18.947887420654297,0.1263408,0.9104272,eyeball_brown,cabin_2k,f04_color,"(0.2481, 213.4059, 0.0000)"
359,images/359.jpg,Masks/359.png,train,unity_eyes,unity_eyes_3c,237,149,37.263343811035156,17.443269344696045,0.0468108,0.9108663,eyeball_amber,DF360_001a_Ref,f03_color,"(6.5455, 166.3182, 0.0000)"
36,images/36.jpg,Masks/36.png,train,unity_eyes,unity_eyes_3c,221,126,36.62239074707031,18.311195373535156,0.3104561,0.9049389,eyeball_brown,courtyard_2k,m08_color,"(353.0298, 156.5278, 0.0000)"
360,images/360.jpg,Masks/360.png,train,unity_eyes,unity_eyes_3c,235,151,38.031707763671875,5.704756164550781,-0.280075,0.9705696,eyeball_brown,DF360_001a_Ref,m02_color,"(17.7728, 156.5544, 0.0000)"
361,images/361.jpg,Masks/361.png,train,unity_eyes,unity_eyes_3c,208,155,37.20257568359375,5.580386352539063,-0.007245467,0.9984511,eyeball_brown,DF360_001a_Ref,m11_color,"(8.2559, 212.3663, 0.0000)"
362,images/362.jpg,Masks/362.png,train,unity_eyes,unity_eyes_3c,191,123,38.41394805908203,19.206974029541016,0.09012393,0.9282989,eyeball_brown,DF360_001a_Ref,m08_color,"(354.1812, 215.6813, 0.0000)"
363,images/363.jpg,Masks/363.png,train,unity_eyes,unity_eyes_3c,233,174,35.04480743408203,5.282146122905731,0.01507255,0.9736374,eyeball_grey,DF360_001a_Ref,m09_color,"(359.1734, 150.1846, 0.0000)"
364,images/364.jpg,Masks/364.png,train,unity_eyes,unity_eyes_3c,242,155,39.95980453491211,5.993970680236816,-0.3428324,0.9191246,eyeball_brown,DF360_001a_Ref,m04_color,"(349.9086, 167.2090, 0.0000)"
365,images/365.jpg,Masks/365.png,train,unity_eyes,unity_eyes_3c,235,144,37.323814392089844,5.598572158813476,-0.1071256,0.999276,eyeball_brown,DF360_001a_Ref,f04_color,"(3.1454, 155.8517, 0.0000)"
366,images/366.jpg,Masks/366.png,train,unity_eyes,unity_eyes_3c,240,158,42.552711486816406,6.382906723022461,-0.2098446,0.9724318,eyeball_brown,DF360_001a_Ref,m01_color,"(17.8990, 183.4329, 0.0000)"
367,images/367.jpg,Masks/367.png,train,unity_eyes,unity_eyes_3c,225,124,39.35577392578125,19.677886962890625,0.3300298,0.9925837,eyeball_brown,DF360_001a_Ref,f05_color,"(4.2409, 172.3789, 0.0000)"
368,images/368.jpg,Masks/368.png,train,unity_eyes,unity_eyes_3c,235,125,39.4596061706543,19.72980308532715,0.0514398,0.9469703,eyeball_amber,DF360_001a_Ref,f05_color,"(9.2679, 153.3033, 0.0000)"
369,images/369.jpg,Masks/369.png,train,unity_eyes,unity_eyes_3c,232,156,38.85049819946289,5.827574729919434,-0.07481678,0.9042544,eyeball_brown,DF360_001a_Ref,m04_color,"(356.0891, 194.5615, 0.0000)"
37,images/37.jpg,Masks/37.png,train,unity_eyes,unity_eyes_3c,244,161,37.9090461730957,18.95452308654785,0.1602224,0.9948234,eyeball_amber,courtyard_2k,m05_color,"(342.8204, 170.9897, 0.0000)"
370,images/370.jpg,Masks/370.png,train,unity_eyes,unity_eyes_3c,239,169,41.662681579589844,20.831340789794922,0.3519277,0.9697471,eyeball_green,DF360_001a_Ref,m15_color,"(1.0910, 173.5249, 0.0000)"
371,images/371.jpg,Masks/371.png,train,unity_eyes,unity_eyes_3c,235,157,41.09532928466797,20.547664642333984,0.1301865,0.9662488,eyeball_brown,DF360_001a_Ref,m07_color,"(352.2764, 150.3513, 0.0000)"
372,images/372.jpg,Masks/372.png,train,unity_eyes,unity_eyes_3c,236,152,43.464969635009766,9.84065602473564,0.02264043,0.998722,eyeball_brown,DF360_001a_Ref,m15_color,"(359.9517, 164.3554, 0.0000)"
373,images/373.jpg,Masks/373.png,train,unity_eyes,unity_eyes_3c,224,149,39.44293975830078,5.916440963745117,-0.2158346,0.9000155,eyeball_amber,DF360_001a_Ref,f03_color,"(8.0008, 189.5713, 0.0000)"
374,images/374.jpg,Masks/374.png,train,unity_eyes,unity_eyes_3c,246,173,38.66972351074219,19.334861755371094,0.097697,0.9687606,eyeball_brown,DF360_001a_Ref,m10_color,"(359.0582, 174.7497, 0.0000)"
375,images/375.jpg,Masks/375.png,train,unity_eyes,unity_eyes_3c,199,138,37.310516357421875,18.655258178710938,0.06913634,0.9418434,eyeball_brown,DF360_001a_Ref,m03_color,"(9.7543, 203.8149, 0.0000)"
376,images/376.jpg,Masks/376.png,train,unity_eyes,unity_eyes_3c,241,135,40.20844650268555,6.031266975402832,-0.2505748,0.9204742,eyeball_brown,DF360_001a_Ref,m12_color,"(356.0810, 178.8045, 0.0000)"
377,images/377.jpg,Masks/377.png,train,unity_eyes,unity_eyes_3c,230,125,35.305931091308594,5.295889663696289,-0.1637764,0.9258018,eyeball_brown,DF360_001a_Ref,m07_color,"(354.4102, 153.5934, 0.0000)"
378,images/378.jpg,Masks/378.png,train,unity_eyes,unity_eyes_3c,244,135,34.86271286010742,17.43135643005371,0.07290961,0.9655273,eyeball_grey_1,DF360_001a_Ref,m15_color,"(19.2038, 176.1743, 0.0000)"
379,images/379.jpg,Masks/379.png,train,unity_eyes,unity_eyes_3c,232,160,39.35870361328125,19.679351806640625,0.1270288,0.9066812,eyeball_brown,DF360_001a_Ref,m11_color,"(16.0845, 179.0286, 0.0000)"
38,images/38.jpg,Masks/38.png,train,unity_eyes,unity_eyes_3c,240,136,39.502864837646484,19.751432418823242,0.4161848,0.9521694,eyeball_amber,courtyard_2k,m07_color,"(8.9103, 174.5939, 0.0000)"
380,images/380.jpg,Masks/380.png,train,unity_eyes,unity_eyes_3c,223,156,40.22267532348633,20.111337661743164,0.223079,0.9325321,eyeball_brown,DF360_001a_Ref,m03_color,"(359.9897, 199.2081, 0.0000)"
381,images/381.jpg,Masks/381.png,train,unity_eyes,unity_eyes_3c,229,129,39.527587890625,19.7637939453125,0.2760135,0.9363291,eyeball_brown,DF360_001a_Ref,f05_color,"(3.2136, 182.1088, 0.0000)"
382,images/382.jpg,Masks/382.png,train,unity_eyes,unity_eyes_3c,199,131,40.66387176513672,6.099580764770508,-0.0799951,0.9689661,eyeball_brown,DF360_001a_Ref,m02_color,"(345.4545, 214.4492, 0.0000)"
383,images/383.jpg,Masks/383.png,train,unity_eyes,unity_eyes_3c,236,140,38.84744644165039,19.423723220825195,0.1098366,0.9054368,eyeball_grey,DF360_001a_Ref,m09_color,"(5.7600, 175.6819, 0.0000)"
384,images/384.jpg,Masks/384.png,train,unity_eyes,unity_eyes_3c,211,159,38.103248596191406,5.715487289428711,-0.1725974,0.9678521,eyeball_grey,DF360_001a_Ref,m02_color,"(349.7493, 207.4363, 0.0000)"
385,images/385.jpg,Masks/385.png,train,unity_eyes,unity_eyes_3c,231,162,38.61102294921875,5.791653442382812,-0.1682946,0.9342159,eyeball_grey,DF360_001a_Ref,m15_color,"(350.6362, 184.7139, 0.0000)"
386,images/386.jpg,Masks/386.png,train,unity_eyes,unity_eyes_3c,239,173,37.45839309692383,5.618758964538574,-0.1952484,0.9141895,eyeball_grey,DF360_001a_Ref,f03_color,"(346.6966, 193.8785, 0.0000)"
387,images/387.jpg,Masks/387.png,train,unity_eyes,unity_eyes_3c,222,144,39.579734802246094,19.789867401123047,0.1801625,0.9013218,eyeball_brown,DF360_001a_Ref,f03_color,"(357.1230, 146.2081, 0.0000)"
388,images/388.jpg,Masks/388.png,train,unity_eyes,unity_eyes_3c,198,151,36.94397735595703,18.471988677978516,0.1608672,0.9569845,eyeball_grey_1,DF360_001a_Ref,f03_color,"(350.6680, 212.4783, 0.0000)"
389,images/389.jpg,Masks/389.png,train,unity_eyes,unity_eyes_3c,225,170,35.41777801513672,5.312666702270508,-0.4832682,0.9018411,eyeball_brown,parking_lot_2k,m12_color,"(352.6840, 143.8203, 0.0000)"
39,images/39.jpg,Masks/39.png,train,unity_eyes,unity_eyes_3c,225,135,35.58818817138672,5.338228225708008,-0.04758692,0.9078355,eyeball_grey,courtyard_2k,m11_color,"(2.5207, 149.3791, 0.0000)"
390,images/390.jpg,Masks/390.png,train,unity_eyes,unity_eyes_3c,230,130,37.70769119262695,8.416062554203034,0.02231922,0.9233581,eyeball_brown,parking_lot_2k,m14_color,"(7.7316, 177.8393, 0.0000)"
391,images/391.jpg,Masks/391.png,train,unity_eyes,unity_eyes_3c,237,166,37.7119140625,18.85595703125,0.08543874,0.9392341,eyeball_grey,parking_lot_2k,m04_color,"(354.5472, 172.8313, 0.0000)"
392,images/392.jpg,Masks/392.png,train,unity_eyes,unity_eyes_3c,240,158,41.90809631347656,6.286214447021484,-0.300755,0.9603709,eyeball_brown,parking_lot_2k,m10_color,"(357.4887, 178.2584, 0.0000)"
393,images/393.jpg,Masks/393.png,train,unity_eyes,unity_eyes_3c,239,147,36.766151428222656,5.514922714233398,-0.008084455,0.9375631,eyeball_green,parking_lot_2k,f03_color,"(15.2289, 154.4729, 0.0000)"
394,images/394.jpg,Masks/394.png,train,unity_eyes,unity_eyes_3c,222,150,33.185150146484375,16.592575073242188,0.2121682,0.9387085,eyeball_brown,parking_lot_2k,f03_color,"(341.5792, 149.9866, 0.0000)"
395,images/395.jpg,Masks/395.png,train,unity_eyes,unity_eyes_3c,234,129,39.385169982910156,5.907775497436523,-0.1092724,0.9504237,eyeball_brown,parking_lot_2k,m14_color,"(16.1747, 176.1015, 0.0000)"
396,images/396.jpg,Masks/396.png,train,unity_eyes,unity_eyes_3c,221,165,36.302154541015625,5.445323181152344,-0.06251926,0.9073907,eyeball_brown,parking_lot_2k,f03_color,"(4.8081, 142.2492, 0.0000)"
397,images/397.jpg,Masks/397.png,train,unity_eyes,unity_eyes_3c,239,152,43.225799560546875,15.410058059454343,0.03565014,0.9964447,eyeball_brown,parking_lot_2k,m06_color,"(346.2593, 158.1761, 0.0000)"
398,images/398.jpg,Masks/398.png,train,unity_eyes,unity_eyes_3c,233,158,39.41254425048828,5.911881637573242,-0.05061991,0.9740553,eyeball_brown,parking_lot_2k,m13_color,"(343.7643, 179.4063, 0.0000)"
399,images/399.jpg,Masks/399.png,train,unity_eyes,unity_eyes_3c,231,163,33.355411529541016,16.677705764770508,0.2516925,0.9358494,eyeball_green,parking_lot_2k,m01_color,"(8.6609, 156.7543, 0.0000)"
4,images/4.jpg,Masks/4.png,train,unity_eyes,unity_eyes_3c,230,142,36.06977844238281,18.034889221191406,0.2371745,0.9929143,eyeball_brown,bergen_2k,m12_color,"(19.6935, 185.9388, 0.0000)"
40,images/40.jpg,Masks/40.png,train,unity_eyes,unity_eyes_3c,241,126,33.8195915222168,16.9097957611084,0.07895201,0.9425819,eyeball_brown,courtyard_2k,m10_color,"(7.1846, 159.7145, 0.0000)"
400,images/400.jpg,Masks/400.png,train,unity_eyes,unity_eyes_3c,223,121,33.712249755859375,5.056837463378906,-0.09335234,0.9998843,eyeball_brown,parking_lot_2k,m07_color,"(353.4032, 143.5695, 0.0000)"
401,images/401.jpg,Masks/401.png,train,unity_eyes,unity_eyes_3c,183,138,41.10778045654297,6.166167068481445,-0.2367494,0.9538595,eyeball_grey,parking_lot_2k,m05_color,"(343.8525, 219.7572, 0.0000)"
402,images/402.jpg,Masks/402.png,train,unity_eyes,unity_eyes_3c,219,166,36.69536209106445,18.347681045532227,0.2472325,0.9151636,eyeball_grey,parking_lot_2k,m13_color,"(340.1264, 201.7237, 0.0000)"
403,images/403.jpg,Masks/403.png,train,unity_eyes,unity_eyes_3c,239,160,39.920135498046875,19.960067749023438,0.09033694,0.9683995,eyeball_amber,parking_lot_2k,m11_color,"(355.9783, 186.8623, 0.0000)"
404,images/404.jpg,Masks/404.png,train,unity_eyes,unity_eyes_3c,213,159,37.16571807861328,18.58285903930664,0.3388629,0.905037,eyeball_brown,parking_lot_2k,m09_color,"(354.9951, 205.5882, 0.0000)"
405,images/405.jpg,Masks/405.png,train,unity_eyes,unity_eyes_3c,244,163,41.60588073730469,20.802940368652344,0.2181922,0.9569839,eyeball_brown,parking_lot_2k,m15_color,"(358.9353, 174.3884, 0.0000)"
406,images/406.jpg,Masks/406.png,train,unity_eyes,unity_eyes_3c,226,163,41.937686920166016,20.968843460083008,0.2076895,0.9604199,eyeball_brown,parking_lot_2k,m09_color,"(18.7767, 192.1435, 0.0000)"
407,images/407.jpg,Masks/407.png,train,unity_eyes,unity_eyes_3c,237,142,37.15814208984375,5.573721313476562,-0.03809616,0.9098403,eyeball_brown,parking_lot_2k,m08_color,"(5.6269, 179.8239, 0.0000)"
408,images/408.jpg,Masks/408.png,train,unity_eyes,unity_eyes_3c,237,145,42.35663604736328,21.17831802368164,0.1541424,0.988089,eyeball_brown,parking_lot_2k,m15_color,"(14.0305, 176.5023, 0.0000)"
409,images/409.jpg,Masks/409.png,train,unity_eyes,unity_eyes_3c,219,130,35.9210319519043,17.96051597595215,0.07358546,0.9106902,eyeball_brown,parking_lot_2k,m13_color,"(8.6558, 195.4382, 0.0000)"
41,images/41.jpg,Masks/41.png,train,unity_eyes,unity_eyes_3c,227,135,37.64109420776367,18.820547103881836,0.1790099,0.9645754,eyeball_brown,courtyard_2k,f04_color,"(344.9457, 193.9452, 0.0000)"
410,images/410.jpg,Masks/410.png,train,unity_eyes,unity_eyes_3c,227,168,41.388084411621094,6.208212661743164,-0.09187423,0.9462655,eyeball_brown,parking_lot_2k,f01_color,"(13.7563, 189.4268, 0.0000)"
411,images/411.jpg,Masks/411.png,train,unity_eyes,unity_eyes_3c,238,164,37.01441955566406,18.50720977783203,0.05591827,0.9326715,eyeball_brown,parking_lot_2k,m13_color,"(342.6092, 184.4639, 0.0000)"
412,images/412.jpg,Masks/412.png,train,unity_eyes,unity_eyes_3c,235,150,41.89567565917969,6.284351348876953,-0.06364924,0.990239,eyeball_brown,parking_lot_2k,m04_color,"(341.1869, 174.8898, 0.0000)"
413,images/413.jpg,Masks/413.png,train,unity_eyes,unity_eyes_3c,192,175,37.28992462158203,5.593488693237305,-0.173408,0.9625821,eyeball_brown,parking_lot_2k,f04_color,"(342.3123, 217.4553, 0.0000)"
414,images/414.jpg,Masks/414.png,train,unity_eyes,unity_eyes_3c,196,152,40.64923858642578,20.32461929321289,0.4313201,0.9651732,eyeball_brown,parking_lot_2k,m01_color,"(3.1440, 212.5820, 0.0000)"
415,images/415.jpg,Masks/415.png,train,unity_eyes,unity_eyes_3c,194,182,35.72699737548828,5.359049606323242,-0.2510324,0.9881124,eyeball_green,parking_lot_2k,m03_color,"(341.0417, 219.3137, 0.0000)"
416,images/416.jpg,Masks/416.png,train,unity_eyes,unity_eyes_3c,220,166,37.20035171508789,18.600175857543945,0.4234624,0.9947085,eyeball_brown,parking_lot_2k,f03_color,"(356.0646, 152.0497, 0.0000)"
417,images/417.jpg,Masks/417.png,train,unity_eyes,unity_eyes_3c,220,144,42.684783935546875,6.402717590332031,-0.01949305,0.9729421,eyeball_amber,parking_lot_2k,m02_color,"(1.1654, 193.4340, 0.0000)"
418,images/418.jpg,Masks/418.png,train,unity_eyes,unity_eyes_3c,233,139,42.692604064941406,21.346302032470703,0.06814973,0.9723914,eyeball_brown,parking_lot_2k,m02_color,"(4.4820, 187.6502, 0.0000)"
419,images/419.jpg,Masks/419.png,train,unity_eyes,unity_eyes_3c,233,162,39.94458770751953,19.972293853759766,0.1781962,0.9486343,eyeball_brown,golden_gate_2k,m07_color,"(14.4815, 184.8520, 0.0000)"
42,images/42.jpg,Masks/42.png,train,unity_eyes,unity_eyes_3c,219,174,37.55931854248047,5.63389778137207,-0.4167653,0.9085529,eyeball_brown,courtyard_2k,f01_color,"(359.8296, 201.8570, 0.0000)"
420,images/420.jpg,Masks/420.png,train,unity_eyes,unity_eyes_3c,240,128,35.299190521240234,5.294878578186035,-0.1225482,0.9214461,eyeball_brown,golden_gate_2k,m01_color,"(5.7055, 167.9449, 0.0000)"
421,images/421.jpg,Masks/421.png,train,unity_eyes,unity_eyes_3c,194,129,39.75750732421875,11.092483694732667,0.02790035,0.9061621,eyeball_brown,golden_gate_2k,f04_color,"(342.2561, 214.7073, 0.0000)"
422,images/422.jpg,Masks/422.png,train,unity_eyes,unity_eyes_3c,230,171,39.1922721862793,10.158785881317902,0.02592038,0.9774171,eyeball_brown,golden_gate_2k,m14_color,"(1.3931, 151.5326, 0.0000)"
423,images/423.jpg,Masks/423.png,train,unity_eyes,unity_eyes_3c,237,169,41.56813049316406,6.235219573974609,-0.08008368,0.95094,eyeball_grey,golden_gate_2k,m10_color,"(8.8598, 149.7354, 0.0000)"
424,images/424.jpg,Masks/424.png,train,unity_eyes,unity_eyes_3c,207,139,36.90477752685547,18.452388763427734,0.0731806,0.926137,eyeball_brown,golden_gate_2k,f03_color,"(10.2449, 211.3786, 0.0000)"
425,images/425.jpg,Masks/425.png,train,unity_eyes,unity_eyes_3c,224,165,38.50412368774414,5.775618553161621,-0.04877308,0.9655654,eyeball_brown,golden_gate_2k,m01_color,"(340.0635, 199.9016, 0.0000)"
426,images/426.jpg,Masks/426.png,train,unity_eyes,unity_eyes_3c,236,152,40.18573760986328,6.027860641479492,-0.05623078,0.9465468,eyeball_brown,golden_gate_2k,m13_color,"(346.0230, 185.0419, 0.0000)"
427,images/427.jpg,Masks/427.png,train,unity_eyes,unity_eyes_3c,207,154,37.51074981689453,16.38599714303818,0.04368347,0.9281713,eyeball_brown,golden_gate_2k,f03_color,"(17.9323, 206.2305, 0.0000)"
428,images/428.jpg,Masks/428.png,train,unity_eyes,unity_eyes_3c,233,168,38.071983337402344,5.710797500610352,-0.06134526,0.9452243,eyeball_brown,golden_gate_2k,m06_color,"(351.9003, 191.9810, 0.0000)"
429,images/429.jpg,Masks/429.png,train,unity_eyes,unity_eyes_3c,225,168,32.71860885620117,4.907791328430176,-0.09114375,0.9276077,eyeball_green,golden_gate_2k,m06_color,"(341.4100, 198.7959, 0.0000)"
43,images/43.jpg,Masks/43.png,train,unity_eyes,unity_eyes_3c,240,134,36.942283630371094,5.541342544555664,-0.004473303,0.938602,eyeball_brown,courtyard_2k,f04_color,"(19.4391, 174.9554, 0.0000)"
430,images/430.jpg,Masks/430.png,train,unity_eyes,unity_eyes_3c,230,140,41.43817138671875,6.215725708007812,-0.08563077,0.9884701,eyeball_brown,golden_gate_2k,m15_color,"(5.0663, 170.4018, 0.0000)"
431,images/431.jpg,Masks/431.png,train,unity_eyes,unity_eyes_3c,184,167,37.05218505859375,18.526092529296875,0.06352035,0.9179686,eyeball_grey,golden_gate_2k,m14_color,"(4.6116, 217.7124, 0.0000)"
